Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
val-90s-mid-rise-straight-jeans,,,,,,,,Color,Pelican,Size,24,,,1312130PLC024,453,shopify,1,deny,manual,59.20,148.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/Photoroom_20251111_095254.jpg?v=1762883867,g,,,
val-90s-mid-rise-straight-jeans,,,,,,,,Color,Pelican,Size,25,,,1312130PLC025,453,shopify,1,deny,manual,59.20,148.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/Photoroom_20251111_095254.jpg?v=1762883867,g,,,
val-90s-mid-rise-straight-jeans,,,,,,,,Color,Pelican,Size,26,,,1312130PLC026,453,shopify,1,deny,manual,59.20,148.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/Photoroom_20251111_095254.jpg?v=1762883867,g,,,
val-90s-mid-rise-straight-jeans,,,,,,,,Color,Pelican,Size,27,,,1312130PLC027,453,shopify,1,deny,manual,59.20,148.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/Photoroom_20251111_095254.jpg?v=1762883867,g,,,
val-90s-mid-rise-straight-jeans,,,,,,,,Color,Pelican,Size,28,,,1312130PLC028,453,shopify,1,deny,manual,59.20,148.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/Photoroom_20251111_095254.jpg?v=1762883867,g,,,
val-90s-mid-rise-straight-jeans,,,,,,,,Color,Pelican,Size,29,,,1312130PLC029,453,shopify,1,deny,manual,59.20,148.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/Photoroom_20251111_095254.jpg?v=1762883867,g,,,
val-90s-mid-rise-straight-jeans,,,,,,,,Color,Pelican,Size,31,,,1312130PLC031,453,shopify,1,deny,manual,59.20,148.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/Photoroom_20251111_095254.jpg?v=1762883867,g,,,
val-90s-mid-rise-straight-jeans,,,,,,,,Color,Pelican,Size,32,,,1312130PLC032,453,shopify,1,deny,manual,59.20,148.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/Photoroom_20251111_095254.jpg?v=1762883867,g,,,
val-90s-mid-rise-straight-jeans,,,,,,,,Color,Vana,Size,23,,,1312130VVA023,453,shopify,1,deny,manual,59.20,148.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/Photoroom_20251111_095550.png?v=1762883887,g,,,
val-90s-mid-rise-straight-jeans,,,,,,,,Color,Vana,Size,24,,,1312130VVA024,453,shopify,1,deny,manual,59.20,148.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/Photoroom_20251111_095550.png?v=1762883887,g,,,
val-90s-mid-rise-straight-jeans,,,,,,,,Color,Vana,Size,25,,,1312130VVA025,453,shopify,1,deny,manual,59.20,148.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/Photoroom_20251111_095550.png?v=1762883887,g,,,
val-90s-mid-rise-straight-jeans,,,,,,,,Color,Vana,Size,26,,,1312130VVA026,453,shopify,1,deny,manual,59.20,148.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/Photoroom_20251111_095550.png?v=1762883887,g,,,
val-90s-mid-rise-straight-jeans,,,,,,,,Color,Vana,Size,27,,,1312130VVA027,453,shopify,1,deny,manual,59.20,148.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/Photoroom_20251111_095550.png?v=1762883887,g,,,
val-90s-mid-rise-straight-jeans,,,,,,,,Color,Vana,Size,28,,,1312130VVA028,453,shopify,1,deny,manual,59.20,148.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/Photoroom_20251111_095550.png?v=1762883887,g,,,
val-90s-mid-rise-straight-jeans,,,,,,,,Color,Vana,Size,29,,,1312130VVA029,453,shopify,1,deny,manual,59.20,148.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/Photoroom_20251111_095550.png?v=1762883887,g,,,
val-90s-mid-rise-straight-jeans,,,,,,,,Color,Vana,Size,30,,,1312130VVA030,453,shopify,1,deny,manual,59.20,148.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/Photoroom_20251111_095550.png?v=1762883887,g,,,
val-90s-mid-rise-straight-jeans,,,,,,,,Color,Vana,Size,31,,,1312130VVA031,453,shopify,1,deny,manual,59.20,148.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/Photoroom_20251111_095550.png?v=1762883887,g,,,
val-90s-mid-rise-straight-jeans,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/Photoroom_20251111_095339.jpg?v=1762883848,2,Val 90S Mid Rise Straight Jeans,,,,,,,,
val-90s-mid-rise-straight-jeans,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/Photoroom_20251111_095254.jpg?v=1762883867,3,Val 90S Mid Rise Straight Jeans,,,,,,,,
val-90s-mid-rise-straight-jeans,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/Photoroom_20251111_095550.png?v=1762883887,4,Val 90S Mid Rise Straight Jeans,,,,,,,,
olina-silk-pant,Olina Silk Pant,<p></p>,Homeboy Threads,,Pants,"private, designer-donated",TRUE,Color,Black,Size,L,,,1311947BLK00L,453,shopify,1,deny,manual,71.20,178.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/Photoroom_20251111_094428.png?v=1762883273,1,Olina Silk Pant,FALSE,Olina Silk Pant | Homeboy Threads Resale | Homeboy Threads,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/Photoroom_20251111_094428.png?v=1762883273,g,,,active
olina-silk-pant,,,,,,,,Color,Black,Size,M,,,1311947BLK00M,453,shopify,1,deny,manual,71.20,178.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/Photoroom_20251111_094428.png?v=1762883273,g,,,
olina-silk-pant,,,,,,,,Color,Black,Size,S,,,1311947BLK00S,453,shopify,1,deny,manual,71.20,178.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/Photoroom_20251111_094428.png?v=1762883273,g,,,
olina-silk-pant,,,,,,,,Color,Mahogany,Size,L,,,1311947MHG00L,453,shopify,1,deny,manual,71.20,178.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/Photoroom_20251111_094600.png?v=1762883284,g,,,
olina-silk-pant,,,,,,,,Color,Mahogany,Size,S,,,1311947MHG00S,453,shopify,1,deny,manual,71.20,178.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/Photoroom_20251111_094600.png?v=1762883284,g,,,
olina-silk-pant,,,,,,,,Color,Mahogany,Size,XL,,,1311947MHG0XL,453,shopify,1,deny,manual,71.20,178.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/Photoroom_20251111_094600.png?v=1762883284,g,,,
olina-silk-pant,,,,,,,,Color,Mahogany,Size,XS,,,1311947MHG0XS,453,shopify,1,deny,manual,71.20,178.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/Photoroom_20251111_094600.png?v=1762883284,g,,,
olina-silk-pant,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/Photoroom_20251111_094600.png?v=1762883284,2,Olina Silk Pant,,,,,,,,
otessa-dress,Otessa Dress,<p></p>,Homeboy Threads,,Dresses,"private, designer-donated",TRUE,Color,Black,Size,L,,,1311715BLK00L,453,shopify,1,deny,manual,99.20,248.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/IMG-0793.png?v=1762882504,1,Otessa Dress,FALSE,Otessa Dress | Homeboy Threads Resale | Homeboy Threads,,,g,,,active
otessa-dress,,,,,,,,Color,Black,Size,S,,,1311715BLK00S,453,shopify,1,deny,manual,99.20,248.00,TRUE,TRUE,,,,,,,,,g,,,
otessa-dress,,,,,,,,Color,Black,Size,XS,,,1311715BLK0XS,453,shopify,1,deny,manual,99.20,248.00,TRUE,TRUE,,,,,,,,,g,,,
jean-satin-finish-dress,Jeany Satin Finish Dress,<p></p>,Homeboy Threads,,Dresses,"private, designer-donated",TRUE,Color,Navy,Size,L,,,1311710NVY00L,453,shopify,1,deny,manual,131.20,328.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/IMG-0791.png?v=1762882356,1,Jeany Satin Finish Dress,FALSE,Jeany Satin Finish Dress | Homeboy Threads Resale | Homeboy Threads,,,g,,,active
jean-satin-finish-dress,,,,,,,,Color,Navy,Size,M,,,1311710NVY00M,453,shopify,1,deny,manual,131.20,328.00,TRUE,TRUE,,,,,,,,,g,,,
jean-satin-finish-dress,,,,,,,,Color,Navy,Size,S,,,1311710NVY00S,453,shopify,1,deny,manual,131.20,328.00,TRUE,TRUE,,,,,,,,,g,,,
jean-satin-finish-dress,,,,,,,,Color,Navy,Size,XL,,,1311710NVY0XL,453,shopify,1,deny,manual,131.20,328.00,TRUE,TRUE,,,,,,,,,g,,,
jean-satin-finish-dress,,,,,,,,Color,Navy,Size,XS,,,1311710NVY0XS,453,shopify,1,deny,manual,131.20,328.00,TRUE,TRUE,,,,,,,,,g,,,
remy-knee-boot,Remy Knee Boot,<p></p>,Homeboy Threads,,Shoes,"private, designer-donated",TRUE,Color,Leopard Haircalf,Size,6,,,1311545LEA006,453,shopify,1,deny,manual,191.20,478.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/FullSizeRender.jpg?v=1762882195,1,Remy Knee Boot,FALSE,Remy Knee Boot | Homeboy Threads Resale | Homeboy Threads,,,g,,,active
remy-knee-boot,,,,,,,,Color,Leopard Haircalf,Size,7,,,1311545LEA007,453,shopify,1,deny,manual,191.20,478.00,TRUE,TRUE,,,,,,,,,g,,,
remy-knee-boot,,,,,,,,Color,Leopard Haircalf,Size,8,,,1311545LEA008,453,shopify,1,deny,manual,191.20,478.00,TRUE,TRUE,,,,,,,,,g,,,
remy-knee-boot,,,,,,,,Color,Leopard Haircalf,Size,6.5,,,1311545LEA065,453,shopify,1,deny,manual,191.20,478.00,TRUE,TRUE,,,,,,,,,g,,,
remy-knee-boot,,,,,,,,Color,Leopard Haircalf,Size,7.5,,,1311545LEA075,453,shopify,1,deny,manual,191.20,478.00,TRUE,TRUE,,,,,,,,,g,,,
remy-knee-boot,,,,,,,,Color,Leopard Haircalf,Size,8.5,,,1311545LEA085,453,shopify,1,deny,manual,191.20,478.00,TRUE,TRUE,,,,,,,,,g,,,
remy-knee-boot,,,,,,,,Color,Leopard Haircalf,Size,9.5,,,1311545LEA095,453,shopify,1,deny,manual,191.20,478.00,TRUE,TRUE,,,,,,,,,g,,,
layla-silk-midi-skirt,Layla Silk Midi Skirt,<p></p>,Homeboy Threads,,Skirts,"private, designer-donated",TRUE,Color,Aloe Vera,Size,10,,,1311365AEV010,453,shopify,1,deny,manual,71.20,178.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/Photoroom_20251111_092407.png?v=1762881934,1,Layla Silk Midi Skirt,FALSE,Layla Silk Midi Skirt | Homeboy Threads Resale | Homeboy Threads,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/Photoroom_20251111_092407.png?v=1762881934,g,,,active
layla-silk-midi-skirt,,,,,,,,Color,Aloe Vera,Size,12,,,1311365AEV012,453,shopify,1,deny,manual,71.20,178.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/Photoroom_20251111_092407.png?v=1762881934,g,,,
layla-silk-midi-skirt,,,,,,,,Color,Black,Size,0,,,1311365BLK000,453,shopify,1,deny,manual,71.20,178.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/Photoroom_20251111_092419.png?v=1762881945,g,,,
layla-silk-midi-skirt,,,,,,,,Color,Black,Size,2,,,1311365BLK002,453,shopify,1,deny,manual,71.20,178.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/Photoroom_20251111_092419.png?v=1762881945,g,,,
layla-silk-midi-skirt,,,,,,,,Color,Black,Size,4,,,1311365BLK004,453,shopify,1,deny,manual,71.20,178.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/Photoroom_20251111_092419.png?v=1762881945,g,,,
layla-silk-midi-skirt,,,,,,,,Color,Black,Size,6,,,1311365BLK006,453,shopify,1,deny,manual,71.20,178.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/Photoroom_20251111_092419.png?v=1762881945,g,,,
layla-silk-midi-skirt,,,,,,,,Color,Black,Size,8,,,1311365BLK008,453,shopify,1,deny,manual,71.20,178.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/Photoroom_20251111_092419.png?v=1762881945,g,,,
layla-silk-midi-skirt,,,,,,,,Color,Black,Size,10,,,1311365BLK010,453,shopify,1,deny,manual,71.20,178.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/Photoroom_20251111_092419.png?v=1762881945,g,,,
layla-silk-midi-skirt,,,,,,,,Color,Black,Size,12,,,1311365BLK012,453,shopify,1,deny,manual,71.20,178.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/Photoroom_20251111_092419.png?v=1762881945,g,,,
layla-silk-midi-skirt,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/Photoroom_20251111_092419.png?v=1762881945,2,Layla Silk Midi Skirt,,,,,,,,
casette-silk-midi-dress,Casette Silk Midi Dress,<p></p>,Homeboy Threads,,Dresses,"private, designer-donated",TRUE,Color,Black,Size,0,,,1311240BLK000,453,shopify,1,deny,manual,119.20,298.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/IMG-0781.png?v=1762881552,1,Casette Silk Midi Dress,FALSE,Casette Silk Midi Dress | Homeboy Threads Resale | Homeboy Threads,,,g,,,active
casette-silk-midi-dress,,,,,,,,Color,Black,Size,2,,,1311240BLK002,453,shopify,1,deny,manual,119.20,298.00,TRUE,TRUE,,,,,,,,,g,,,
casette-silk-midi-dress,,,,,,,,Color,Black,Size,4,,,1311240BLK004,453,shopify,1,deny,manual,119.20,298.00,TRUE,TRUE,,,,,,,,,g,,,
casette-silk-midi-dress,,,,,,,,Color,Black,Size,6,,,1311240BLK006,453,shopify,1,deny,manual,119.20,298.00,TRUE,TRUE,,,,,,,,,g,,,
casette-silk-midi-dress,,,,,,,,Color,Black,Size,8,,,1311240BLK008,453,shopify,1,deny,manual,119.20,298.00,TRUE,TRUE,,,,,,,,,g,,,
casette-silk-midi-dress,,,,,,,,Color,Black,Size,10,,,1311240BLK010,453,shopify,1,deny,manual,119.20,298.00,TRUE,TRUE,,,,,,,,,g,,,
ezlynn-knit-top,Ezlynn Knit Top,<p></p>,Homeboy Threads,,Shirts,"private, designer-donated",TRUE,Color,Black,Size,L,,,1310957BLK00L,453,shopify,1,deny,manual,31.20,78.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/IMG-0779.png?v=1762881371,1,Ezlynn Knit Top,FALSE,Ezlynn Knit Top | Homeboy Threads Resale | Homeboy Threads,,,g,,,active
ezlynn-knit-top,,,,,,,,Color,Black,Size,M,,,1310957BLK00M,453,shopify,1,deny,manual,31.20,78.00,TRUE,TRUE,,,,,,,,,g,,,
ezlynn-knit-top,,,,,,,,Color,Black,Size,S,,,1310957BLK00S,453,shopify,1,deny,manual,31.20,78.00,TRUE,TRUE,,,,,,,,,g,,,
ezlynn-knit-top,,,,,,,,Color,Black,Size,XL,,,1310957BLK0XL,453,shopify,1,deny,manual,31.20,78.00,TRUE,TRUE,,,,,,,,,g,,,
ezlynn-knit-top,,,,,,,,Color,Black,Size,XS,,,1310957BLK0XS,453,shopify,1,deny,manual,31.20,78.00,TRUE,TRUE,,,,,,,,,g,,,
wilder-high-rise-wide-leg-cropped-jeans,Wilder High Rise Wide Leg Cropped Jeans,<p></p>,Homeboy Threads,,Jeans,"private, designer-donated",TRUE,Color,Dillon,Size,25,,,1310507LON025,453,shopify,1,deny,manual,75.20,188.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/IMG-0762.jpg?v=1762881257,1,Wilder High Rise Wide Leg Cropped Jeans,FALSE,Wilder High Rise Wide Leg Cropped Jeans | Homeboy Threads Resale | Homeboy Threads,,,g,,,active
wilder-high-rise-wide-leg-cropped-jeans,,,,,,,,Color,Dillon,Size,26,,,1310507LON026,453,shopify,1,deny,manual,75.20,188.00,TRUE,TRUE,,,,,,,,,g,,,
wilder-high-rise-wide-leg-cropped-jeans,,,,,,,,Color,Dillon,Size,28,,,1310507LON028,453,shopify,1,deny,manual,75.20,188.00,TRUE,TRUE,,,,,,,,,g,,,
wilder-high-rise-wide-leg-cropped-jeans,,,,,,,,Color,Dillon,Size,30,,,1310507LON030,453,shopify,1,deny,manual,75.20,188.00,TRUE,TRUE,,,,,,,,,g,,,
wilder-high-rise-wide-leg-cropped-jeans,,,,,,,,Color,Dillon,Size,31,,,1310507LON031,453,shopify,1,deny,manual,75.20,188.00,TRUE,TRUE,,,,,,,,,g,,,
wilder-high-rise-wide-leg-cropped-jeans,,,,,,,,Color,Dillon,Size,32,,,1310507LON032,453,shopify,1,deny,manual,75.20,188.00,TRUE,TRUE,,,,,,,,,g,,,
wilder-high-rise-wide-leg-cropped-jeans,,,,,,,,Color,Dillon,Size,34,,,1310507LON034,453,shopify,1,deny,manual,75.20,188.00,TRUE,TRUE,,,,,,,,,g,,,
cello-knit-top,Cello Knit Top,<p></p>,Homeboy Threads,,Shirts,"private, designer-donated",TRUE,Color,Cream,Size,L,,,1309865CRM00L,453,shopify,1,deny,manual,23.20,58.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/IMG-0773.png?v=1762881132,1,Cello Knit Top,FALSE,Cello Knit Top | Homeboy Threads Resale | Homeboy Threads,,,g,,,active
cello-knit-top,,,,,,,,Color,Cream,Size,M,,,1309865CRM00M,453,shopify,1,deny,manual,23.20,58.00,TRUE,TRUE,,,,,,,,,g,,,
cello-knit-top,,,,,,,,Color,Cream,Size,XL,,,1309865CRM0XL,453,shopify,1,deny,manual,23.20,58.00,TRUE,TRUE,,,,,,,,,g,,,
jamen-dress,Jamen Dress,<p></p>,Homeboy Threads,,Dresses,"private, designer-donated",TRUE,Color,Black,Size,S,,,1309841BLK00S,453,shopify,1,deny,manual,59.20,148.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/E33C88ED-EF61-44EF-B982-6F08F74E6B0A.jpg?v=1762907566,1,Jamen Dress,FALSE,Jamen Dress | Homeboy Threads Resale | Homeboy Threads,,,g,,,active
jamen-dress,,,,,,,,Color,Black,Size,XL,,,1309841BLK0XL,453,shopify,1,deny,manual,59.20,148.00,TRUE,TRUE,,,,,,,,,g,,,
fantino-cashmere-collared-cardigan,Fantino Cashmere Collared Cardigan,<p></p>,Homeboy Threads,,Sweatshirts,"private, designer-donated",TRUE,Color,Oat,Size,XL,,,1309791OAT0XL,453,shopify,1,deny,manual,79.20,198.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/IMG-0774.png?v=1762881092,1,Fantino Cashmere Collared Cardigan,FALSE,Fantino Cashmere Collared Cardigan | Homeboy Threads Resale | Homeboy Threads,,,g,,,active
classic-crew-tee,Classic Crew Tee,<p></p>,Homeboy Threads,,T-Shirts,"private, designer-donated",TRUE,Color,Midnight Logo,Size,M,,,1309586NIO00M,453,shopify,1,deny,manual,11.20,28.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/Photoroom_20251111_085954.png?v=1762881031,1,Classic Crew Tee,FALSE,Classic Crew Tee | Homeboy Threads Resale | Homeboy Threads,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/Photoroom_20251111_085954.png?v=1762881031,g,,,active
classic-crew-tee,,,,,,,,Color,Midnight Logo,Size,S,,,1309586NIO00S,453,shopify,1,deny,manual,11.20,28.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/Photoroom_20251111_085954.png?v=1762881031,g,,,
classic-crew-tee,,,,,,,,Color,Midnight Logo,Size,XL,,,1309586NIO0XL,453,shopify,1,deny,manual,11.20,28.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/Photoroom_20251111_085954.png?v=1762881031,g,,,
classic-crew-tee,,,,,,,,Color,Midnight Logo,Size,XS,,,1309586NIO0XS,453,shopify,1,deny,manual,11.20,28.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/Photoroom_20251111_085954.png?v=1762881031,g,,,
classic-crew-tee,,,,,,,,Color,Coyote Cowboy,Size,L,,,1309586TOC00L,453,shopify,1,deny,manual,11.20,28.00,TRUE,TRUE,,,,,,,,,g,,,
classic-crew-tee,,,,,,,,Color,Coyote Cowboy,Size,M,,,1309586TOC00M,453,shopify,1,deny,manual,11.20,28.00,TRUE,TRUE,,,,,,,,,g,,,
classic-crew-tee,,,,,,,,Color,Coyote Cowboy,Size,S,,,1309586TOC00S,453,shopify,1,deny,manual,11.20,28.00,TRUE,TRUE,,,,,,,,,g,,,
classic-crew-tee,,,,,,,,Color,Coyote Cowboy,Size,XL,,,1309586TOC0XL,453,shopify,1,deny,manual,11.20,28.00,TRUE,TRUE,,,,,,,,,g,,,
classic-crew-tee,,,,,,,,Color,Coyote Cowboy,Size,XS,,,1309586TOC0XS,453,shopify,1,deny,manual,11.20,28.00,TRUE,TRUE,,,,,,,,,g,,,
lovell-skirt,Lovell Skirt,<p></p>,Homeboy Threads,,Skirts,"private, designer-donated",TRUE,Color,Black,Size,L,,,1309531BLK00L,453,shopify,1,deny,manual,51.20,128.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/0B53A396-7CF7-4B72-9DF8-429B2EDCDD38.png?v=1762907524,1,Lovell Skirt,FALSE,Lovell Skirt | Homeboy Threads Resale | Homeboy Threads,,,g,,,active
agathea-chunky-loafer,Agathea Chunky Loafer,<p></p>,Homeboy Threads,,Shoes,"private, designer-donated",TRUE,Color,Black,Size,5,,,1309368BLK005,453,shopify,1,deny,manual,99.20,248.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/IMG-0766.png?v=1762880973,1,Agathea Chunky Loafer,FALSE,Agathea Chunky Loafer | Homeboy Threads Resale | Homeboy Threads,,,g,,,active
agathea-chunky-loafer,,,,,,,,Color,Black,Size,8,,,1309368BLK008,453,shopify,1,deny,manual,99.20,248.00,TRUE,TRUE,,,,,,,,,g,,,
agathea-chunky-loafer,,,,,,,,Color,Black,Size,6.5,,,1309368BLK065,453,shopify,1,deny,manual,99.20,248.00,TRUE,TRUE,,,,,,,,,g,,,
agathea-chunky-loafer,,,,,,,,Color,Black,Size,9.5,,,1309368BLK095,453,shopify,1,deny,manual,99.20,248.00,TRUE,TRUE,,,,,,,,,g,,,
agathea-chunky-loafer,,,,,,,,Color,Black,Size,10.5,,,1309368BLK105,453,shopify,1,deny,manual,99.20,248.00,TRUE,TRUE,,,,,,,,,g,,,
gigi-strappy-mid-heel-sandal,Gigi Strappy Mid Heel Sandal,<p></p>,Homeboy Threads,,Shoes,"private, designer-donated",TRUE,Color,Almond,Size,6,,,1308532ALO006,453,shopify,1,deny,manual,99.20,248.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/IMG-1024.png?v=1762907482,1,Gigi Strappy Mid Heel Sandal,FALSE,Gigi Strappy Mid Heel Sandal | Homeboy Threads Resale | Homeboy Threads,,,g,,,active
gigi-strappy-mid-heel-sandal,,,,,,,,Color,Almond,Size,7,,,1308532ALO007,453,shopify,1,deny,manual,99.20,248.00,TRUE,TRUE,,,,,,,,,g,,,
gigi-strappy-mid-heel-sandal,,,,,,,,Color,Almond,Size,9,,,1308532ALO009,453,shopify,1,deny,manual,99.20,248.00,TRUE,TRUE,,,,,,,,,g,,,
gigi-strappy-mid-heel-sandal,,,,,,,,Color,Almond,Size,10,,,1308532ALO010,453,shopify,1,deny,manual,99.20,248.00,TRUE,TRUE,,,,,,,,,g,,,
gigi-strappy-mid-heel-sandal,,,,,,,,Color,Almond,Size,7.5,,,1308532ALO075,453,shopify,1,deny,manual,99.20,248.00,TRUE,TRUE,,,,,,,,,g,,,
gigi-strappy-mid-heel-sandal,,,,,,,,Color,Almond,Size,9.5,,,1308532ALO095,453,shopify,1,deny,manual,99.20,248.00,TRUE,TRUE,,,,,,,,,g,,,
muse-tee,Muse Tee,<p></p>,Homeboy Threads,,Shirts,"private, designer-donated",TRUE,Color,Mole,Size,L,,,1307339OOL00L,453,shopify,1,deny,manual,15.20,38.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/Photoroom_20251111_090604_ea534f13-89fa-476f-98a2-775e24da2638.png?v=1762880885,1,Muse Tee,FALSE,Muse Tee | Homeboy Threads Resale | Homeboy Threads,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/Photoroom_20251111_090604_ea534f13-89fa-476f-98a2-775e24da2638.png?v=1762880885,g,,,active
muse-tee,,,,,,,,Color,Mole,Size,M,,,1307339OOL00M,453,shopify,1,deny,manual,15.20,38.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/Photoroom_20251111_090604_ea534f13-89fa-476f-98a2-775e24da2638.png?v=1762880885,g,,,
muse-tee,,,,,,,,Color,Mole,Size,S,,,1307339OOL00S,453,shopify,1,deny,manual,15.20,38.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/Photoroom_20251111_090604_ea534f13-89fa-476f-98a2-775e24da2638.png?v=1762880885,g,,,
muse-tee,,,,,,,,Color,Mole,Size,XS,,,1307339OOL0XS,453,shopify,1,deny,manual,15.20,38.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/Photoroom_20251111_090604_ea534f13-89fa-476f-98a2-775e24da2638.png?v=1762880885,g,,,
muse-tee,,,,,,,,Color,White,Size,L,,,1307339WHT00L,453,shopify,1,deny,manual,15.20,38.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/IMG-1505.png?v=1763487436,g,,,
